
Note: No compatibility mode selected!


Circuit: TB1: Blink Code Read Verification

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Operating point simulation skipped by 'uic',
  now using transient initial conditions.

No. of Data Rows : 50238

  Measurements for Transient Analysis

v_mcu_idle          =  6.287411e-02 from=  0.000000e+00 to=  4.000989e-01
v_mcu_blink1_peak   =  3.309370e+00 at=  5.002470e-01
v_mcu_blink2_peak   =  3.299989e+00 at=  1.699823e+00
v_mcu_blink3_peak   =  3.308658e+00 at=  2.100233e+00
t_rise              =  3.086530e-05 targ=  5.002143e-01 trig=  5.001835e-01
t_fall              =  -9.017592e-01 targ=  1.009624e-06 trig=  9.017603e-01


The file "results/tb1_blink_read.ps" may be printed on a postscript printer.
                       TB1: Blink Code Read Verification
                       Transient Analysis  Sat Mar 21 23:09:37  2026
--------------------------------------------------------------------------------
Index   time            v(diag_pin)     v(mcu_gpio)     
--------------------------------------------------------------------------------
205	1.799886e-02	7.663756e+00	6.287396e-02	
206	1.809886e-02	7.663755e+00	6.287388e-02	
207	1.819886e-02	7.663756e+00	6.287396e-02	
208	1.829886e-02	7.663755e+00	6.287389e-02	
209	1.839886e-02	7.663756e+00	6.287396e-02	
210	1.849886e-02	7.663755e+00	6.287389e-02	
211	1.859886e-02	7.663756e+00	6.287396e-02	
212	1.869886e-02	7.663755e+00	6.287389e-02	
213	1.879886e-02	7.663756e+00	6.287396e-02	
214	1.889886e-02	7.663755e+00	6.287389e-02	
215	1.899886e-02	7.663756e+00	6.287396e-02	
216	1.909886e-02	7.663755e+00	6.287389e-02	
217	1.919886e-02	7.663756e+00	6.287396e-02	
218	1.929886e-02	7.663755e+00	6.287389e-02	
219	1.939886e-02	7.663756e+00	6.287396e-02	
220	1.949886e-02	7.663755e+00	6.287389e-02	
221	1.959886e-02	7.663756e+00	6.287396e-02	
222	1.969886e-02	7.663755e+00	6.287389e-02	
223	1.979886e-02	7.663756e+00	6.287396e-02	
224	1.989886e-02	7.663755e+00	6.287389e-02	
225	1.999886e-02	7.663756e+00	6.287396e-02	
226	2.009886e-02	7.663755e+00	6.287389e-02	
227	2.019886e-02	7.663756e+00	6.287396e-02	
228	2.029886e-02	7.663755e+00	6.287389e-02	

Index   time            v(diag_pin)     v(mcu_gpio)     
--------------------------------------------------------------------------------
229	2.039886e-02	7.663756e+00	6.287396e-02	
230	2.049886e-02	7.663755e+00	6.287389e-02	
231	2.059886e-02	7.663756e+00	6.287396e-02	
232	2.069886e-02	7.663755e+00	6.287389e-02	
233	2.079886e-02	7.663756e+00	6.287396e-02	
234	2.089886e-02	7.663755e+00	6.287389e-02	
235	2.099886e-02	7.663756e+00	6.287396e-02	
236	2.109886e-02	7.663755e+00	6.287389e-02	
237	2.119886e-02	7.663756e+00	6.287396e-02	
238	2.129886e-02	7.663755e+00	6.287389e-02	
239	2.139886e-02	7.663756e+00	6.287395e-02	
240	2.149886e-02	7.663755e+00	6.287389e-02	
241	2.159886e-02	7.663756e+00	6.287395e-02	
242	2.169886e-02	7.663755e+00	6.287389e-02	
243	2.179886e-02	7.663756e+00	6.287395e-02	
244	2.189886e-02	7.663755e+00	6.287389e-02	
245	2.199886e-02	7.663756e+00	6.287395e-02	
246	2.209886e-02	7.663755e+00	6.287389e-02	
247	2.219886e-02	7.663756e+00	6.287395e-02	
