 8.19885855e-03  7.66375558e+00  8.19885855e-03  6.28739660e-02 
 8.29885855e-03  7.66375541e+00  8.29885855e-03  6.28738764e-02 
 8.39885855e-03  7.66375558e+00  8.39885855e-03  6.28739658e-02 
 8.49885855e-03  7.66375541e+00  8.49885855e-03  6.28738766e-02 
 8.59885855e-03  7.66375558e+00  8.59885855e-03  6.28739656e-02 
 8.69885855e-03  7.66375541e+00  8.69885855e-03  6.28738768e-02 
 8.79885855e-03  7.66375557e+00  8.79885855e-03  6.28739654e-02 
 8.89885855e-03  7.66375541e+00  8.89885855e-03  6.28738770e-02 
 8.99885855e-03  7.66375557e+00  8.99885855e-03  6.28739652e-02 
 9.09885855e-03  7.66375541e+00  9.09885855e-03  6.28738772e-02 
 9.19885855e-03  7.66375557e+00  9.19885855e-03  6.28739650e-02 
 9.29885855e-03  7.66375541e+00  9.29885855e-03  6.28738774e-02 
 9.39885855e-03  7.66375557e+00  9.39885855e-03  6.28739648e-02 
 9.49885855e-03  7.66375541e+00  9.49885855e-03  6.28738776e-02 
 9.59885855e-03  7.66375557e+00  9.59885855e-03  6.28739646e-02 
 9.69885855e-03  7.66375542e+00  9.69885855e-03  6.28738778e-02 
 9.79885855e-03  7.66375557e+00  9.79885855e-03  6.28739645e-02 
 9.89885855e-03  7.66375542e+00  9.89885855e-03  6.28738780e-02 
 9.99885855e-03  7.66375557e+00  9.99885855e-03  6.28739643e-02 
 1.00988586e-02  7.66375542e+00  1.00988586e-02  6.28738782e-02 
 1.01988586e-02  7.66375557e+00  1.01988586e-02  6.28739641e-02 
 1.02988586e-02  7.66375542e+00  1.02988586e-02  6.28738783e-02 
 1.03988586e-02  7.66375556e+00  1.03988586e-02  6.28739639e-02 
 1.04988586e-02  7.66375542e+00  1.04988586e-02  6.28738785e-02 
 1.05988586e-02  7.66375556e+00  1.05988586e-02  6.28739637e-02 
 1.06988586e-02  7.66375542e+00  1.06988586e-02  6.28738787e-02 
 1.07988586e-02  7.66375556e+00  1.07988586e-02  6.28739635e-02 
 1.08988586e-02  7.66375542e+00  1.08988586e-02  6.28738789e-02 
 1.09988586e-02  7.66375556e+00  1.09988586e-02  6.28739633e-02 
 1.10988586e-02  7.66375542e+00  1.10988586e-02  6.28738791e-02 
 1.11988586e-02  7.66375556e+00  1.11988586e-02  6.28739632e-02 
 1.12988586e-02  7.66375543e+00  1.12988586e-02  6.28738793e-02 
 1.13988586e-02  7.66375556e+00  1.13988586e-02  6.28739630e-02 
 1.14988586e-02  7.66375543e+00  1.14988586e-02  6.28738794e-02 
 1.15988586e-02  7.66375556e+00  1.15988586e-02  6.28739628e-02 
 1.16988586e-02  7.66375543e+00  1.16988586e-02  6.28738796e-02 
 1.17988586e-02  7.66375556e+00  1.17988586e-02  6.28739626e-02 
 1.18988586e-02  7.66375543e+00  1.18988586e-02  6.28738798e-02 
 1.19988586e-02  7.66375556e+00  1.19988586e-02  6.28739624e-02 
 1.20988586e-02  7.66375543e+00  1.20988586e-02  6.28738800e-02 
 1.21988586e-02  7.66375555e+00  1.21988586e-02  6.28739623e-02 
 1.22988586e-02  7.66375543e+00  1.22988586e-02  6.28738802e-02 
 1.23988586e-02  7.66375555e+00  1.23988586e-02  6.28739621e-02 
 1.24988586e-02  7.66375543e+00  1.24988586e-02  6.28738803e-02 
 1.25988586e-02  7.66375555e+00  1.25988586e-02  6.28739619e-02 
 1.26988586e-02  7.66375543e+00  1.26988586e-02  6.28738805e-02 
 1.27988586e-02  7.66375555e+00  1.27988586e-02  6.28739617e-02 
 1.28988586e-02  7.66375543e+00  1.28988586e-02  6.28738807e-02 
 1.29988586e-02  7.66375555e+00  1.29988586e-02  6.28739616e-02 
 1.30988586e-02  7.66375543e+00  1.30988586e-02  6.28738809e-02 
 1.31988586e-02  7.66375555e+00  1.31988586e-02  6.28739614e-02 
 1.32988586e-02  7.66375544e+00  1.32988586e-02  6.28738810e-02 
 1.33988586e-02  7.66375555e+00  1.33988586e-02  6.28739612e-02 
 1.34988586e-02  7.66375544e+00  1.34988586e-02  6.28738812e-02 
 1.35988586e-02  7.66375555e+00  1.35988586e-02  6.28739610e-02 
 1.36988586e-02  7.66375544e+00  1.36988586e-02  6.28738814e-02 
 1.37988586e-02  7.66375555e+00  1.37988586e-02  6.28739609e-02 
 1.38988586e-02  7.66375544e+00  1.38988586e-02  6.28738815e-02 
 1.39988586e-02  7.66375555e+00  1.39988586e-02  6.28739607e-02 
 1.40988586e-02  7.66375544e+00  1.40988586e-02  6.28738817e-02 
 1.41988586e-02  7.66375555e+00  1.41988586e-02  6.28739605e-02 
 1.42988586e-02  7.66375544e+00  1.42988586e-02  6.28738819e-02 
 1.43988586e-02  7.66375554e+00  1.43988586e-02  6.28739604e-02 
 1.44988586e-02  7.66375544e+00  1.44988586e-02  6.28738820e-02 
 1.45988586e-02  7.66375554e+00  1.45988586e-02  6.28739602e-02 
 1.46988586e-02  7.66375544e+00  1.46988586e-02  6.28738822e-02 
 1.47988586e-02  7.66375554e+00  1.47988586e-02  6.28739600e-02 
 1.48988586e-02  7.66375544e+00  1.48988586e-02  6.28738824e-02 
 1.49988586e-02  7.66375554e+00  1.49988586e-02  6.28739599e-02 
 1.50988586e-02  7.66375544e+00  1.50988586e-02  6.28738825e-02 
